Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
11	35	AY106	3C-rep3	-1	26.87004	77.63623		0.9999613	13256.18	0.7151674	1.988602	False	False	False	3.58E-06										10	4344.572	1.335933	29.6294	15353.34	23.39675	4.533913		
20	24	AY107	1C-rep1													NoAmplification																	
20	25	AY107	1C-rep2													NoAmplification																	
20	26	AY107	1C-rep3													NoAmplification																	
20	27	AY107	3A-rep1													NoAmplification																	
20	28	AY107	3A-rep2													NoAmplification																	
20	29	AY107	3A-rep3													NoAmplification																	
20	30	AY107	3B-rep1													NoAmplification																	
20	31	AY107	3B-rep2													NoAmplification																	
20	32	AY107	3B-rep3													NoAmplification																	
20	33	AY107	3C-rep1													NoAmplification																	
20	34	AY107	3C-rep2													NoAmplification																	
20	35	AY107	3C-rep3													NoAmplification																	
29	24	AY108	1C-rep1													NoAmplification																	
29	25	AY108	1C-rep2													NoAmplification																	
29	26	AY108	1C-rep3													NoAmplification																	
29	27	AY108	3A-rep1	-1	29.39036	80.83785		0.9998538	51693.01	0.5204096	1.940273	False	False	False	1.16E-06										11	6581.819	1.381433	32.20965	15561.91	-32.03133	3.364378		
29	28	AY108	3A-rep2	-1	29.14361	83.09132		0.9997744	55433.45	0.5295481	1.936536	False	False	False	1.38E-06										14	6235.99	1.385136	31.96778	14519.82	-35.93635	3.32839		
29	29	AY108	3A-rep3	-1	29.95228	81.52895		0.9998376	36201.71	0.4795181	1.883723	False	False	False	1.72E-06	CtIsLarge									12	5817.158	1.440616	32.84951	13755.98	-37.02942	3.364725		
29	30	AY108	3B-rep1													NoAmplification																	
29	31	AY108	3B-rep2	-1	28.8042	83.15552		0.9999105	22864.77	0.5726016	1.928655	False	False	False	1.89E-06										11	3444.246	1.393036	31.63877	13779.14	-8.214423	5.000626		
29	32	AY108	3B-rep3													CtIsLarge. CurveFitFailed																	
29	33	AY108	3C-rep1	-1	23.21041	81.47502		0.9999436	17131.88	0.792851	2.007067	False	False	False	4.34E-05										10	5385.853	1.319637	25.94831	15050.11	26.55425	3.794379		
29	34	AY108	3C-rep2	-1	23.08826	81.48836		0.9999327	21077.19	0.7964783	2.017858	False	False	False	4.16E-05										13	5379.054	1.310371	25.81397	14942.71	28.14788	3.777944		
29	35	AY108	3C-rep3	-1	23.33244	81.54031		0.9998829	36541.19	0.7923959	2.049737	False	False	False	2.11E-05										12	4842.47	1.284045	26.02347	13391.66	29.6053	3.76546		
38	24	AY109	1C-rep1													NoAmplification																	
38	25	AY109	1C-rep2													NoAmplification																	
38	26	AY109	1C-rep3													NoAmplification																	
38	27	AY109	3A-rep1													NoAmplification																	
38	28	AY109	3A-rep2													NoAmplification																	
38	29	AY109	3A-rep3													NoAmplification																	
38	30	AY109	3B-rep1	-1	28.97847	81.41673		0.9998832	13589.27	0.4310628	1.883479	False	False	False	2.51E-06										11	4920.457	1.440887	31.87605	10178.92	-42.61318	3.068694		
38	31	AY109	3B-rep2													NoAmplification																	
38	32	AY109	3B-rep3													NoAmplification																	
38	33	AY109	3C-rep1	-1	27.38803	81.66442		0.9999672	9986.348	0.6959313	1.931494	False	False	False	5.07E-06										11	4561.252	1.390175	30.21883	13990.49	11.19689	4.067247		
38	34	AY109	3C-rep2	-1	26.32835	81.79785		0.9999747	8368.658	0.7304359	1.932942	False	False	False	1.10E-05										10	4781.524	1.388722	29.15724	14393.56	17.52883	4.010244		
38	35	AY109	3C-rep3	-1	27.20264	81.59485		0.999962	10998.86	0.7073813	1.925611	False	False	False	6.03E-06										13	4891.004	1.396122	30.04127	13336.96	15.38863	3.726835		
18	24	AY11	1C-rep1													NoAmplification																	
18	25	AY11	1C-rep2													NoAmplification																	
18	26	AY11	1C-rep3													NoAmplification																	
18	27	AY11	3A-rep1	-1	27.01852	82.76322		0.9999718	5859.474	0.6192669	1.871906	False	False	False	1.56E-05										15	5434.147	1.453899	29.93325	13596.06	-44.00056	3.501968		
18	28	AY11	3A-rep2	-1	28.0811	82.65974		0.9999849	4242.37	0.5719968	1.8473	False	False	False	1.14E-05										15	5691.645	1.482683	31.03373	14016.79	-46.82888	3.462695		
18	29	AY11	3A-rep3	-1	26.88008	82.39186		0.9999658	6030.479	0.6144363	1.857221	False	False	False	1.95E-05										10	5241.436	1.470889	29.81718	12400.86	-44.42598	3.365928		
18	30	AY11	3B-rep1	-1	27.33901	82.60036		0.9999787	3144.339	0.4668238	1.826624	False	False	False	2.02E-05										17	4924.638	1.508124	30.32515	10915.23	-60.93426	3.216453		
18	31	AY11	3B-rep2													CtIsLarge. CurveFitFailed																	
18	32	AY11	3B-rep3													CtIsLarge. CurveFitFailed																	
18	33	AY11	3C-rep1	-1	26.63024	82.64421		0.9999386	13325.97	0.7260327	1.883398	False	False	False	1.55E-05										10	3871.406	1.440977	29.52794	12300.98	17.36473	4.177394		
18	34	AY11	3C-rep2	-1	25.86149	82.47626		0.9999837	3972.671	0.7498621	1.901067	False	False	False	2.23E-05										13	4392.632	1.421718	28.73384	13353.67	20.5877	4.040017		
18	35	AY11	3C-rep3	-1	26.04082	82.68307		0.999983	3883.785	0.7469084	1.894752	False	False	False	2.14E-05										8	4560.002	1.428519	28.92212	13300.71	19.27343	3.916821		
47	24	AY110	1C-rep1													CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed																	
47	25	AY110	1C-rep2													NoAmplification																	
47	26	AY110	1C-rep3													NoAmplification																	
47	27	AY110	3A-rep1	-1	28.40595	85.10121		0.9999546	12415.3	0.5572516	1.88114	False	False	False	5.41E-06										16	5593.439	1.443492	31.30697	14210.71	-45.08453	3.540602		
47	28	AY110	3A-rep2													CtIsLarge. CurveFitFailed																	
47	29	AY110	3A-rep3													NoAmplification																	
47	30	AY110	3B-rep1													CtIsLarge. CurveFitFailed																	
47	31	AY110	3B-rep2													NoAmplification																	
47	32	AY110	3B-rep3	-1	28.63406	83.83206		0.9999521	13575.06	0.5830181	1.895821	False	False	False	3.70E-06										10	3075.084	1.427361	31.51384	14354.97	-9.344279	5.668154		
47	33	AY110	3C-rep1	-1	25.65738	85.21066		0.9999469	16178.24	0.7493165	1.947127	False	False	False	1.45E-05										14	4664.485	1.374714	28.46782	14271.68	22.41297	4.059648		
47	34	AY110	3C-rep2	-1	26.61177	84.78636		0.9999429	17612.91	0.7237306	1.97111	False	False	False	5.13E-06										10	4703.223	1.351908	29.39217	14200.45	19.62263	4.019302		
47	35	AY110	3C-rep3	-1	27.2291	85.07121		0.9998677	43268.43	0.7052602	1.959837	False	False	False	3.77E-06										8	4321.552	1.362494	30.02345	14020.34	19.3389	4.244283		
56	24	AY111	1C-rep1													NoAmplification																	
56	25	AY111	1C-rep2													NoAmplification																	
56	26	AY111	1C-rep3													NoAmplification																	
56	27	AY111	3A-rep1	-1	27.705	89.93176		0.9998186	40681.97	0.5931481	1.900293	False	False	False	6.04E-06										10	6041.007	1.422547	30.57843	13080.62	-24.80169	3.165305		
56	28	AY111	3A-rep2	-1	27.12818	90.03339		0.9998772	34658.36	0.6240836	1.920886	False	False	False	6.92E-06										16	6047.268	1.400949	29.97317	13543.64	-26.01015	3.23963		
56	29	AY111	3A-rep3													MultipleMeltPeaks																	
56	30	AY111	3B-rep1													MultipleMeltPeaks																	
56	31	AY111	3B-rep2	-1	27.0542	90.00014		0.9998838	20064.43	0.6160548	1.885176	False	False	False	9.63E-06										16	3718.587	1.439007	29.94931	10524.86	-10.46574	3.830338		
56	32	AY111	3B-rep3	-1	26.61329	89.80823		0.9998617	19080.76	0.5099419	1.863109	False	False	False	1.84E-05										7	5094.875	1.464012	29.54134	10660.5	-50.42915	3.092396		
56	33	AY111	3C-rep1	-1	31.83925	86.50923		0.9999837	3492.627	0.5220487	1.886325	False	False	False	4.04E-07	CtIsLarge									6	5036.162	1.437736	34.73269	12535.9	21.13263	3.489177		
56	34	AY111	3C-rep2	-1	30.92474	86.35761		0.9999623	8448.966	0.5621683	1.907032	False	False	False	5.54E-07	CtIsLarge									9	5183.648	1.415377	33.78873	12912.73	17.62035	3.49105		
56	35	AY111	3C-rep3													CtIsLarge. MultipleMeltPeaks																	
65	24	AY112	1C-rep1													NoAmplification																	
65	25	AY112	1C-rep2													NoAmplification																	
65	26	AY112	1C-rep3													NoAmplification																	
65	27	AY112	3A-rep1	-1	33.86248	86.65286		0.9999558	7323.423	0.2265256	1.806443	False	False	False	5.31E-07	CtIsLarge									10	6483.826	1.534149	36.88289	14668.54	-30.29122	3.262328		
65	28	AY112	3A-rep2													LowEfficiency. CtIsLarge. CurveFitFailed																	
65	29	AY112	3A-rep3													CtIsLarge. CurveFitFailed																	
65	30	AY112	3B-rep1													NoAmplification																	
65	31	AY112	3B-rep2													NoAmplification																	
65	32	AY112	3B-rep3													CtIsLarge. CurveFitFailed																	
65	33	AY112	3C-rep1													LowEfficiency. CtIsSmall. CurveFitFailed																	
65	34	AY112	3C-rep2													LowEfficiency. CtIsSmall. CurveFitFailed																	
65	35	AY112	3C-rep3													CurveFitFailed																	
2	12	AY113	1C-rep1													CtIsLarge. CurveFitFailed																	
2	13	AY113	1C-rep2													CurveFitFailed																	
2	14	AY113	1C-rep3	-1	34.41415	88.36742		0.9999785	2048.116	0.3774358	1.822277	False	False	False	2.24E-07	CtIsLarge									16	2066.99	1.513627	37.40754	12137.07	12.23345	6.871855		
2	15	AY113	3A-rep1	-1	26.95228	88.94289		0.9999649	10035.56	0.6257457	1.893109	False	False	False	1.35E-05										15	5598.498	1.430303	29.83593	15448.37	-36.09311	3.759378		
2	16	AY113	3A-rep2	-1	26.61081	88.64742		0.9999617	13492.67	0.6293135	1.876415	False	False	False	2.35E-05										8	6319.847	1.448791	29.51881	16568.1	-50.12285	3.621598		
2	17	AY113	3A-rep3	-1	26.89175	88.55983		0.999973	8052.711	0.6248567	1.898841	False	False	False	1.31E-05										21	6171.396	1.424105	29.76724	15616.26	-38.85115	3.530426		
2	18	AY113	3B-rep1	-1	28.49405	88.59383		0.9999258	25328.47	0.5819525	1.875071	False	False	False	6.17E-06										16	3172.314	1.450308	31.40404	15637.4	-13.33755	5.929335		
2	19	AY113	3B-rep2	-1	28.38561	88.48708		0.9999534	15548.64	0.6141723	1.902892	False	False	False	4.12E-06										11	2840.22	1.41977	31.25539	14976.78	-2.664687	6.273107		
2	20	AY113	3B-rep3	-1	28.53675	88.48172		0.9999537	11550.57	0.6095322	1.884199	False	False	False	4.41E-06										11	2654.564	1.440088	31.43329	13288.71	-2.33934	6.005988		
2	21	AY113	3C-rep1	-1	28.63052	88.46887		0.9999518	17066.34	0.6517026	1.913211	False	False	False	3.08E-06										16	4365.086	1.408891	31.48597	15654.55	12.23631	4.586309		
2	22	AY113	3C-rep2	-1	28.66364	88.51085		0.9999529	15914.47	0.6523007	1.928173	False	False	False	2.32E-06										8	4325.562	1.393523	31.49885	15233.3	16.30366	4.521694		
2	23	AY113	3C-rep3	-1	28.40283	88.3432		0.9999384	23056.27	0.6622	1.907384	False	False	False	3.96E-06										14	4490.112	1.415006	31.26633	15629.64	16.78872	4.480902		
11	12	AY114	1C-rep1													NoAmplification																	
11	13	AY114	1C-rep2													NoAmplification																	
11	14	AY114	1C-rep3													NoAmplification																	
11	15	AY114	3A-rep1													NoAmplification																	
11	16	AY114	3A-rep2													CtIsLarge. CurveFitFailed																	
11	17	AY114	3A-rep3													NoAmplification																	
11	18	AY114	3B-rep1													NoAmplification																	
11	19	AY114	3B-rep2													NoAmplification																	
11	20	AY114	3B-rep3													NoAmplification																	
11	21	AY114	3C-rep1	-1	28.23186	84.01658		0.9999912	3492.289	0.6727916	1.901803	False	False	False	4.93E-06										11	5367.578	1.420932	31.10317	15814.31	18.43306	3.946265		
11	22	AY114	3C-rep2													CurveFitFailed																	
11	23	AY114	3C-rep3													NoAmplification																	
20	12	AY115	1C-rep1													NoAmplification																	
20	13	AY115	1C-rep2													NoAmplification																	
20	14	AY115	1C-rep3													NoAmplification																	
20	15	AY115	3A-rep1	-1	26.88397	76.38917		0.9998932	37426.59	0.6354912	1.965341	False	False	False	5.27E-06										6	6069.613	1.357297	29.67148	16427.02	-35.71688	3.706436		
20	16	AY115	3A-rep2	-1	25.72552	76.3876		0.9998646	49366.61	0.6591468	2.002827	False	False	False	7.44E-06										13	7169.525	1.323329	28.46829	16377.54	-51.80732	3.284327		
20	17	AY115	3A-rep3	-1	25.90091	76.31692		0.9998747	38607.8	0.6635812	1.982995	False	False	False	8.06E-06										9	6130.666	1.340996	28.66695	15511.77	-47.14105	3.530193		
20	18	AY115	3B-rep1													NoAmplification																	
20	19	AY115	3B-rep2	-1	27.67639	76.10821		0.9998788	38745.59	0.6372324	1.963031	False	False	False	2.76E-06										6	2633.136	1.359471	30.46676	14895.32	-3.205364	6.656875		
20	20	AY115	3B-rep3	-1	27.49768	76.10793		0.999857	47513.72	0.618349	1.973766	False	False	False	2.69E-06										10	2947.481	1.349447	30.27485	14874.37	-10.13848	6.046469		
20	21	AY115	3C-rep1	-1	28.51391	76.17023		0.9998657	49108.07	0.6677123	1.992447	False	False	False	9.73E-07										6	4484.26	1.332493	31.26875	15116.69	25.90129	4.371057		
20	22	AY115	3C-rep2													LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed																	
20	23	AY115	3C-rep3													CurveFitFailed																	
29	12	AY116	1C-rep1													NoAmplification																	
29	13	AY116	1C-rep2													NoAmplification																	
29	14	AY116	1C-rep3													NoAmplification																	
29	15	AY116	3A-rep1													CtIsLarge. MultipleMeltPeaks																	
29	16	AY116	3A-rep2													CtIsLarge. MultipleMeltPeaks																	
29	17	AY116	3A-rep3													CtIsLarge. MultipleMeltPeaks																	
29	18	AY116	3B-rep1													CtIsLarge. CurveFitFailed																	
